4096,1024,4096,2.0,0
8192,4096,8192,0.0,0
4096,1024,4096,13.0,0
4096,1024,4096,4.0,0
4096,4096,4096,10.0,0
4096,1024,4096,4.0,0
4096,1024,4096,4.0,0
4096,1024,4096,12.0,0
4096,4096,4096,2.0,0
4096,1024,4096,3.0,0
4096,4096,4096,12.0,0
4096,1024,4096,4.0,0
4096,4096,4096,0.0,0
4096,1024,4096,4.0,0
4096,1024,4096,4.0,0
4096,4096,4096,10.0,0
4096,4096,4096,8.0,0
4096,1024,4096,3.0,0
4096,1024,4096,10.0,0
4096,1024,4096,9.0,0
4096,1024,4096,6.0,0
4096,1024,4096,4.0,0
4096,1024,4096,4.0,0
4096,1024,4096,4.0,0
4096,1024,4096,4.0,0
4096,1024,4096,4.0,0
4096,1024,4096,4.0,0
4096,1024,4096,1.0,0
4096,1024,4096,4.0,0
4096,1024,4096,4.0,0
4096,1024,4096,4.0,0
4096,1024,4096,8.0,0
4096,4096,4096,12.0,0
4096,1024,4096,1.0,0
4096,1024,4096,4.0,0
4096,1024,4096,4.0,0
4096,1024,4096,4.0,0
4096,1024,4096,5.0,0
4096,1024,4096,5.0,0
4096,1024,4096,4.0,0
4096,1024,4096,4.0,0
4096,1024,4096,4.0,0
4096,1024,4096,4.0,0
4096,1024,4096,2.0,0
4096,1024,4096,2.0,0
4096,1024,4096,2.0,0
4096,1024,4096,2.0,0
4096,1024,4096,2.0,0
4096,1024,4096,2.0,0
4096,1024,4096,2.0,0
4096,1024,4096,2.0,0
4096,1024,4096,2.0,0
4096,1024,4096,2.0,0
4096,1024,4096,2.0,0
4096,1024,4096,2.0,0
4096,1024,4096,2.0,0
4096,1024,4096,2.0,0
4096,1024,4096,2.0,0
4096,1024,4096,2.0,0
4096,1024,4096,2.0,0
4096,1024,4096,2.0,0
4096,1024,4096,2.0,0
4096,1024,4096,2.0,0
4096,1024,4096,2.0,0
4096,1024,4096,2.0,0
4096,512,4096,2.0,0
4096,512,4096,2.0,0
4096,512,4096,2.0,0
